 EventID   CumTr  TrackID  Layer        X_mm        Y_mm        Z_mm    pTot_MeV       Eta       Phi     Theta   Charge   Energy_MeV    Edep_MeV    PDG_ID
       0       4      716      9     238.753    -887.604    3343.980       0.503   -0.8449    0.8245    2.3301      0.0        0.503    0.000000        22
       0       4      716     10     231.643    -895.294    3353.920       0.503   -0.8449    0.8245    2.3301      0.0        0.503    0.000000        22
       0       4      723      9     223.380    -897.830    3343.680      24.223    1.7011   -1.3974    0.3610      0.0       24.223    0.000000        22
       0       4      723     10     224.027    -901.526    3353.620      24.223    1.7011   -1.3974    0.3610      0.0       24.223    0.000000        22
       0       4      723     11     225.371    -909.198    3374.250      24.223    1.7011   -1.3974    0.3610      0.0       24.223    0.000000        22
       0       4      723     12     226.019    -912.894    3384.190      24.223    1.7011   -1.3974    0.3610      0.0       24.223    0.000000        22
       0       4      723     13     227.363    -920.566    3404.820      24.223    1.7011   -1.3974    0.3610      0.0       24.223    0.000000        22
       0       4      723     14     228.010    -924.262    3414.760      24.223    1.7011   -1.3974    0.3610      0.0       24.223    0.000000        22
       0       4      724      9     220.732    -894.642    3343.680       4.705    2.3750   -2.8108    0.1855      0.0        4.705    0.000000        22
       0       4      724     10     218.967    -895.248    3353.620       4.705    2.3750   -2.8108    0.1855      0.0        4.705    0.000000        22
       0       4      725      9     221.493    -894.270    3343.680       0.513    3.0539   -2.9273    0.0943      0.0        0.513    0.000000        22
       0       4      725     10     220.575    -894.470    3353.620       0.513    3.0539   -2.9273    0.0943      0.0        0.513    0.000000        22
       0       4      726      9     219.770    -893.645    3343.680       4.237    1.9336    2.9663    0.2873      0.0        4.237    0.000000        22
       0       4      726     10     216.878    -893.133    3353.620       4.237    1.9336    2.9663    0.2873      0.0        4.237    0.000000        22
       0       4      726     11     210.876    -892.070    3374.250       4.237    1.9336    2.9663    0.2873      0.0        4.237    0.000000        22
       0       4      726     12     207.985    -891.558    3384.190       4.237    1.9336    2.9663    0.2873      0.0        4.237    0.000000        22
       0       4      726     13     201.983    -890.495    3404.820       4.237    1.9336    2.9663    0.2873      0.0        4.237    0.000000        22
       0       4      732     13     201.918    -891.202    3405.120       0.511   -1.6120   -0.6722    2.7478      0.0        0.511    0.000000        22
       0       4      733     14     198.784    -888.708    3414.760       0.511    1.6120    2.4694    0.3938      0.0        0.511    0.000000        22
       0       4      733     15     192.077    -883.370    3435.390       0.511    1.6120    2.4694    0.3938      0.0        0.511    0.000000        22
       0       4      733     16     188.845    -880.798    3445.330       0.511    1.6120    2.4694    0.3938      0.0        0.511    0.000000        22
       0       4      733     17     182.138    -875.460    3465.960       0.511    1.6120    2.4694    0.3938      0.0        0.511    0.000000        22
       0       4      733     18     179.418    -871.525    3475.900       0.506    1.4581    2.1446    0.4572      0.0        0.506    0.000000        22
       0       4      737     13     200.197    -890.110    3405.120       0.326   -2.3708    2.8591    2.9553      0.0        0.326    0.000000        22
       0       4      747      9     217.653    -894.531    3343.980       0.511   -3.3713    1.4099    3.0729      0.0        0.511    0.000000        22
       0       4      747     10     217.543    -895.206    3353.920       0.511   -3.3713    1.4099    3.0729      0.0        0.511    0.000000        22
       0       4      748     11     217.319    -896.586    3374.250       0.511    3.3713   -1.7317    0.0687      0.0        0.511    0.000000        22
       0       4      748     12     217.210    -897.261    3384.190       0.511    3.3713   -1.7317    0.0687      0.0        0.511    0.000000        22
       0       4      751      8     199.975    -866.257    3323.350       0.632   -0.8879   -2.9418    2.3608      0.0        0.632    0.000000        22
       0       4      751      9     212.793    -875.166    3343.980       1.704   -0.8061    1.8036    2.3016      0.0        1.704    0.000000        22
       0       4      751     10     215.352    -885.957    3353.920       1.704   -0.8061    1.8036    2.3016      0.0        1.704    0.000000        22
       0       4      758     15     229.614    -935.679    3435.390       0.905    1.0974   -1.4276    0.6442      0.0        0.905    0.000000        22
       0       4      758     16     230.680    -943.069    3445.330       0.905    1.0974   -1.4276    0.6442      0.0        0.905    0.000000        22
       0       4      758     17     232.892    -958.406    3465.960       0.905    1.0974   -1.4276    0.6442      0.0        0.905    0.000000        22
       0       4      758     18     233.957    -965.796    3475.900       0.905    1.0974   -1.4276    0.6442      0.0        0.905    0.000000        22
       0       4      762     11     186.748    -950.042    3374.550       0.957   -2.5888   -0.2556    2.9917      0.0        0.957    0.000000        22
       0       4      762     12     185.295    -949.663    3384.490       0.957   -2.5888   -0.2556    2.9917      0.0        0.957    0.000000        22
       0       4      762     13     195.123    -937.434    3405.120       1.910   -1.0485   -2.2559    2.4674      0.0        1.910    0.000000        22
       0       4      762     14     208.364    -933.384    3415.060       6.891   -0.5551   -2.9549    2.0994      0.0        6.891    0.000000        22
       0       4      763     11     214.494   -1015.611    3374.550       0.176   -1.4779   -2.0755    2.6931      0.0        0.176    0.000000        22
       0       4      763     12     215.594   -1009.123    3384.490       1.086   -0.4985   -1.7123    2.0499      0.0        1.086    0.000000        22
       0       4      763     13     221.196    -969.802    3405.120       1.086   -0.4985   -1.7123    2.0499      0.0        1.086    0.000000        22
       0       4      763     14     223.896    -950.856    3415.060       1.086   -0.4985   -1.7123    2.0499      0.0        1.086    0.000000        22
       0       4      764     13     249.508    -896.639    3405.120       0.233   -0.7111    2.3500    2.2286      0.0        0.233    0.000000        22
       0       4      764     14     231.669    -914.183    3415.060       0.379   -0.3459    0.7204    1.9100      0.0        0.379    0.000000        22
       0       4      775     12     184.599    -950.122    3384.490       0.768   -1.9125    2.5067    2.8483     -1.0        0.411    0.411265        11
       0       4      778     13     190.468    -933.306    3405.120       1.513   -0.4592    2.7788    2.0147      0.0        1.513    0.000000        22
       0       5        1      0     212.330   -2596.600       0.000    5000.000   -2.1400    3.2232    2.9071      1.0     5001.116    0.000000       -13
       0       6        1      0     695.380    8609.680       0.000    5000.000   -2.3800    3.0610    2.9574     -1.0     5001.116    0.000000       -13
       0       7        1      0    -697.180    4503.370       0.000    5000.000   -2.2300    3.2952    2.9276     -1.0     5001.116    0.000000       -13
       0       8        1      0    1514.560   -1923.540       0.000    5000.000   -1.9800    0.6670    2.8675     -1.0     5001.116    0.000000       -13
       0       9        1      0  -11750.370   22029.680       0.000    5000.000   -2.0300    0.4900    2.8812      1.0     5001.116    0.000000       -13
       0      10        1      0   -1063.170   -3594.300       0.000    5000.000   -0.3200    2.8540    1.8817      1.0     5001.116    0.000000       -13
       1       0        1      0  -24932.420  -21638.920       0.000    5000.000    0.5200    5.4272    1.0763     -1.0     5001.116    0.000000       -13
       1       1        1      0    3857.850   -1209.440       0.000    5000.000   -0.7500    1.2670    2.2605     -1.0     5001.116    0.000000       -13
       1       2        1      0   -2479.420    -421.030       0.000    5000.000   -0.9500    1.7390    2.4015      1.0     5001.116    0.000000       -13
       1       3        1      0    -941.000   -1662.720       0.000    5000.000   -1.8900    5.7682    2.8432     -1.0     5001.116    0.000000       -13
       1       4        1      0    5938.620    5597.050       0.000    5000.000   -1.2200    5.4682    2.5680      1.0     5001.116    0.000000       -13
       1       5        1      0   -2175.000    -747.920       0.000    5000.000    1.1000    1.9020    0.6451      1.0     5001.116    0.000000       -13
       1       6        1      0   -2397.340    -446.660       0.000    5000.000   -2.0800    1.7550    2.8925      1.0     5001.116    0.000000       -13
       1       7        1      0    2280.610    2385.130       0.000    5000.000   -1.2400    5.5202    2.5787      1.0     5001.116    0.000000       -13
